review_id,application_id,decision,review_comment,review_date,reviewed_by
REV509852,APP64592628,APPROVED,"KYC matches, no red flags.",2025-07-27 22:54:20,Alisha Duffy
REV991358,APP93115592,Approved,,2026-01-10 08:47:43,James Barrett
REV139153,APP71465370,Approved,,2025-12-30,Robin Coleman
REV653052,APP36636632,APPROVED,"KYC matches, no red flags.",02-07-2025,Lance Mitchell MD
REV628338,APP26402785,APPROVED,"All documents verified, cleared for activation.",05-02-2026,Donna Long
REV267819,APP63743406,approved,Approved after manual PAN check.,03/04/2026,Jose White
REV182856,APP49579712,Approved,"All documents verified, cleared for activation.",02/07/2025,Jose White
REV068013,APP91160849,approved,,2025-08-07,James Barrett
REV908995,APP52563341,Approved,"KYC matches, no red flags.",03/03/2025,James Barrett
REV305805,APP38731724,approved,"KYC matches, no red flags.",12-Aug-2025,Jose White
REV665889,APP16063634,approved,,25/01/2025,Lance Mitchell MD
REV906534,APP13623294,Approved,"All documents verified, cleared for activation.",08-May-2026,Alisha Duffy
REV563221,APP02642562,approved,"KYC matches, no red flags.",02-12-2026,Catherine James
REV647036,APP99439591,APPROVED,"KYC matches, no red flags.",22/05/2025,Robin Coleman
REV368924,APP87565007,APPROVED,"KYC matches, no red flags.",12/02/2025,Catherine James
REV184965,APP60560638,APPROVED,Approved after manual PAN check.,2025-04-02 07:40:08,Catherine James
REV904953,APP25761776,APPROVED,Approved after manual PAN check.,2026-04-04 21:44:13,Donna Long
REV296112,APP98216506,APPROVED,"KYC matches, no red flags.",2026-03-29,Robin Coleman
REV941430,APP17939649,APPROVED,"KYC matches, no red flags.",2025-12-03 07:24:35,Lance Mitchell MD
REV472655,APP45500299,APPROVED,"All documents verified, cleared for activation.",12-01-2025,Catherine James
REV010168,APP38512788,APPROVED,Approved after manual PAN check.,28-Sep-2025,Grant Glass
REV677382,APP81302536,APPROVED,"KYC matches, no red flags.",07-11-2025,Grant Glass
REV945569,APP34194737,approved,"All documents verified, cleared for activation.",06-28-2026,Catherine James
REV766807,APP26269676,Approved,Approved after manual PAN check.,2025-06-01 20:06:56,Robin Coleman
REV113517,APP22308432,Approved,"All documents verified, cleared for activation.",03/09/2025,James Barrett
REV273173,APP77759335,approved,,01-10-2026,Jose White
REV525598,APP58116431,Approved,"All documents verified, cleared for activation.",2025-01-25 09:43:00,Donna Long
REV512797,APP07802728,APPROVED,"All documents verified, cleared for activation.",16-May-2025,Catherine James
REV860590,APP25227266,APPROVED,Approved after manual PAN check.,25/06/2026,James Barrett
REV760237,APP19195908,Approved,"KYC matches, no red flags.",19/04/2026,James Barrett
REV020637,APP59444114,APPROVED,"All documents verified, cleared for activation.",02-Sep-2025,Alisha Duffy
REV475063,APP14422911,Approved,"All documents verified, cleared for activation.",21-Feb-2026,James Barrett
REV010028,APP51253472,Approved,"All documents verified, cleared for activation.",28-Jul-2025,Lance Mitchell MD
REV860461,APP07391274,APPROVED,,07-Feb-2025,Donna Long
REV719208,APP36310298,approved,Approved after manual PAN check.,2025-05-26 09:38:20,Robin Coleman
REV624620,APP36293307,approved,Approved after manual PAN check.,2026-02-11,Catherine James
REV516865,APP00957411,APPROVED,,27/04/2025,Grant Glass
REV121532,APP75738007,Approved,"All documents verified, cleared for activation.",25/02/2026,James Barrett
REV072178,APP18732424,Approved,"KYC matches, no red flags.",11-Jun-2026,James Barrett
REV516104,APP62509444,Approved,Approved after manual PAN check.,19/12/2025,Grant Glass
REV535955,APP52876561,approved,"All documents verified, cleared for activation.",2025-06-07 08:24:59,Alisha Duffy
REV202785,APP66186608,Approved,Approved after manual PAN check.,08-16-2025,Alisha Duffy
REV926249,APP84417792,APPROVED,,03-15-2026,James Barrett
REV491995,APP67877505,APPROVED,,2025-10-10,Robin Coleman
REV473809,APP27624909,APPROVED,Approved after manual PAN check.,06-Mar-2026,Lance Mitchell MD
REV994728,APP64492237,approved,Approved after manual PAN check.,12-23-2025,Grant Glass
REV620174,APP36515858,Approved,,06-Jul-2025,Catherine James
REV714698,APP28781414,approved,"All documents verified, cleared for activation.",12/05/2026,Robin Coleman
REV664684,APP81201143,APPROVED,,04-21-2025,Jose White
REV087383,APP96199170,APPROVED,"All documents verified, cleared for activation.",2025-11-15,Jose White
REV097149,APP41516801,APPROVED,Approved after manual PAN check.,30/10/2025,Jose White
REV768670,APP98676614,APPROVED,"All documents verified, cleared for activation.",01-Jun-2025,Lance Mitchell MD
REV432122,APP88864564,approved,"All documents verified, cleared for activation.",01/04/2026,Lance Mitchell MD
REV548220,APP14442297,Approved,,2025-03-16,Alisha Duffy
REV462369,APP61083225,APPROVED,"KYC matches, no red flags.",04-16-2026,Donna Long
REV498293,APP44309553,APPROVED,"All documents verified, cleared for activation.",02-13-2026,Robin Coleman
REV970738,APP15572812,APPROVED,"All documents verified, cleared for activation.",2026-05-04,Catherine James
REV478840,APP21007053,Approved,"All documents verified, cleared for activation.",2025-01-12,Lance Mitchell MD
REV776390,APP10740129,approved,,2026-06-14 20:58:49,Grant Glass
REV039439,APP23330720,approved,Approved after manual PAN check.,2026-03-23,Donna Long
REV813815,APP88758950,APPROVED,"All documents verified, cleared for activation.",24-Jan-2026,Grant Glass
REV367940,APP02966331,Approved,"All documents verified, cleared for activation.",27/02/2026,Grant Glass
REV200317,APP32024486,APPROVED,"KYC matches, no red flags.",2026-06-15 22:02:16,Catherine James
REV795545,APP19605132,approved,Approved after manual PAN check.,29-Apr-2025,Robin Coleman
REV822496,APP72604386,APPROVED,"KYC matches, no red flags.",2025-09-28 21:12:00,Catherine James
REV883435,APP60805618,Approved,Approved after manual PAN check.,06-21-2025,Robin Coleman
REV606484,APP51492432,approved,"KYC matches, no red flags.",29/07/2025,Catherine James
REV513425,APP12451022,approved,"All documents verified, cleared for activation.",2026-02-01,Donna Long
REV695962,APP28675389,Approved,Approved after manual PAN check.,11-24-2025,Donna Long
REV942869,APP28179793,Approved,"All documents verified, cleared for activation.",06-Jun-2025,Jose White
REV432116,APP92820031,APPROVED,"KYC matches, no red flags.",2026-04-20,Alisha Duffy
REV341007,APP34156228,APPROVED,,24/04/2025,Jose White
REV401023,APP09791746,APPROVED,,26-Sep-2025,James Barrett
REV972065,APP41740775,APPROVED,"All documents verified, cleared for activation.",2025-01-01,Grant Glass
REV026324,APP90157353,Approved,Approved after manual PAN check.,17/08/2025,Catherine James
REV432968,APP87200619,Approved,Approved after manual PAN check.,2025-08-12 21:01:34,James Barrett
REV879925,APP56599058,APPROVED,"KYC matches, no red flags.",07-Jul-2025,Catherine James
REV568923,APP14525057,approved,"KYC matches, no red flags.",11-30-2025,Robin Coleman
REV104916,APP59225742,APPROVED,Approved after manual PAN check.,2026-01-08 03:10:36,James Barrett
REV919100,APP89445721,APPROVED,Approved after manual PAN check.,07-07-2025,Alisha Duffy
REV965781,APP14309540,Approved,"All documents verified, cleared for activation.",2025-03-31 14:28:56,Catherine James
REV656340,APP91109762,Approved,"All documents verified, cleared for activation.",02-22-2026,Grant Glass
REV490069,APP71711298,approved,"All documents verified, cleared for activation.",04-06-2025,Alisha Duffy
REV788322,APP13032646,Approved,"All documents verified, cleared for activation.",2025-09-11 15:53:31,James Barrett
REV341218,APP43454434,Approved,"KYC matches, no red flags.",2025-02-23,Alisha Duffy
REV962256,APP45932333,APPROVED,Approved after manual PAN check.,2025-06-21 15:39:48,Robin Coleman
REV579105,APP79792306,approved,Approved after manual PAN check.,02/09/2025,Robin Coleman
REV897437,APP24981759,approved,,2025-05-05,Alisha Duffy
REV636279,APP33129462,APPROVED,,2025-12-15 20:59:01,Catherine James
REV331336,APP20616058,APPROVED,"KYC matches, no red flags.",2026-02-08 02:31:44,Jose White
REV431838,APP64185927,approved,"KYC matches, no red flags.",2026-05-19,Robin Coleman
REV948511,APP61384395,approved,"All documents verified, cleared for activation.",2026-05-15 09:19:21,Jose White
REV483227,APP80961101,approved,"KYC matches, no red flags.",12-30-2025,Alisha Duffy
REV516308,APP75268563,Approved,Approved after manual PAN check.,23/05/2026,Catherine James
REV426833,APP92378109,approved,"KYC matches, no red flags.",2026-02-28,Lance Mitchell MD
REV016478,APP84020422,approved,"KYC matches, no red flags.",2025-04-17,Robin Coleman
REV811561,APP65808669,Approved,Approved after manual PAN check.,03-10-2025,Grant Glass
REV576386,APP20926886,approved,"KYC matches, no red flags.",30/12/2025,Alisha Duffy
REV241891,APP13932464,APPROVED,,2025-06-16,James Barrett
REV692304,APP63380254,APPROVED,Approved after manual PAN check.,2025-05-29,Jose White
REV651936,APP97364447,Approved,"All documents verified, cleared for activation.",20-Dec-2025,Alisha Duffy
REV534798,APP34612036,approved,"All documents verified, cleared for activation.",2026-06-22,Robin Coleman
REV637315,APP50738574,approved,Approved after manual PAN check.,11/02/2025,Robin Coleman
REV491140,APP22940378,approved,"All documents verified, cleared for activation.",2026-06-10 08:46:51,Lance Mitchell MD
REV325318,APP37312143,APPROVED,"KYC matches, no red flags.",2025-10-24,James Barrett
REV642790,APP65432128,Approved,"All documents verified, cleared for activation.",29-May-2026,Alisha Duffy
REV090646,APP75959242,APPROVED,,25/03/2025,Grant Glass
REV238262,APP08926506,Approved,"KYC matches, no red flags.",2025-09-22,Donna Long
REV167086,APP22351053,APPROVED,Approved after manual PAN check.,05-May-2025,Robin Coleman
REV979149,APP68477375,Approved,,01-Apr-2025,Alisha Duffy
REV194476,APP01067559,Approved,"All documents verified, cleared for activation.",06-21-2026,Catherine James
REV659137,APP06428101,approved,"All documents verified, cleared for activation.",2025-07-10 02:47:50,Grant Glass
REV294208,APP03587522,Approved,Approved after manual PAN check.,2025-08-23 17:11:45,Lance Mitchell MD
REV879346,APP29681520,Approved,Approved after manual PAN check.,06-20-2025,Jose White
REV864150,APP81870593,Approved,"KYC matches, no red flags.",2025-06-07,Lance Mitchell MD
REV892521,APP78481771,approved,"KYC matches, no red flags.",19/07/2025,Jose White
REV759557,APP52980711,approved,"All documents verified, cleared for activation.",2025-09-18 06:04:22,Grant Glass
REV625629,APP34806765,Approved,,2025-10-19 22:09:42,Jose White
REV714939,APP05343290,approved,"All documents verified, cleared for activation.",06/05/2026,Catherine James
REV237054,APP00302878,approved,Approved after manual PAN check.,24/01/2025,Grant Glass
REV503636,APP38514580,Approved,"All documents verified, cleared for activation.",17-Jun-2026,Donna Long
REV485739,APP17213739,Approved,"All documents verified, cleared for activation.",2025-07-18 09:46:13,Donna Long
REV753648,APP99705530,APPROVED,Approved after manual PAN check.,04-10-2026,Donna Long
REV807372,APP17700151,approved,"All documents verified, cleared for activation.",05-20-2026,Catherine James
REV041868,APP74594991,APPROVED,"All documents verified, cleared for activation.",03-16-2026,Robin Coleman
REV494129,APP91317583,Approved,Approved after manual PAN check.,2026-06-06,Catherine James
REV140505,APP92838037,approved,,2025-06-07 17:13:58,Robin Coleman
REV659479,APP82417026,Approved,"KYC matches, no red flags.",07-14-2025,Grant Glass
REV281540,APP73451928,approved,"KYC matches, no red flags.",05/04/2026,Donna Long
REV583039,APP27608463,Approved,Approved after manual PAN check.,2026-06-10,Robin Coleman
REV722547,APP24036460,approved,Approved after manual PAN check.,10/06/2025,James Barrett
REV230342,APP18869333,approved,"All documents verified, cleared for activation.",02/03/2026,James Barrett
REV539198,APP58020899,Approved,"KYC matches, no red flags.",01-Jan-2025,Catherine James
REV759096,APP77903741,Approved,Approved after manual PAN check.,2025-09-27,James Barrett
REV180209,APP83036752,APPROVED,"KYC matches, no red flags.",05-09-2025,Grant Glass
REV806655,APP10170285,Approved,Approved after manual PAN check.,06/03/2026,Grant Glass
REV772310,APP32886891,Approved,"KYC matches, no red flags.",24/10/2025,James Barrett
REV653718,APP17288985,APPROVED,"KYC matches, no red flags.",2026-01-11 02:41:11,Robin Coleman
REV421105,APP16799738,Approved,"All documents verified, cleared for activation.",27-Mar-2025,Robin Coleman
REV594950,APP66764785,APPROVED,"All documents verified, cleared for activation.",27/05/2025,James Barrett
REV102329,APP81187685,approved,,2025-01-02 23:57:12,Alisha Duffy
REV219850,APP00940992,APPROVED,"KYC matches, no red flags.",2025-06-02,Donna Long
REV964652,APP79457090,Approved,Approved after manual PAN check.,2025-05-27,Catherine James
REV844823,APP09656863,Approved,"All documents verified, cleared for activation.",2025-09-22 20:06:43,Lance Mitchell MD
REV512051,APP19397867,APPROVED,Approved after manual PAN check.,2026-06-14,Jose White
REV450020,APP69095425,approved,"KYC matches, no red flags.",2025-04-23,Lance Mitchell MD
REV901896,APP07891562,Approved,"All documents verified, cleared for activation.",2025-12-15,Lance Mitchell MD
REV832915,APP23731796,APPROVED,"All documents verified, cleared for activation.",2025-06-19 18:22:45,Robin Coleman
REV116158,APP44567621,APPROVED,Approved after manual PAN check.,2025-01-11 06:40:47,Catherine James
REV521487,APP31831983,Approved,"All documents verified, cleared for activation.",2025-08-01 21:32:06,Jose White
REV175845,APP16891237,approved,Approved after manual PAN check.,04-04-2026,Donna Long
REV241326,APP18976257,Approved,Approved after manual PAN check.,02-Jun-2026,Donna Long
REV552632,APP36945475,APPROVED,Approved after manual PAN check.,11/06/2026,Donna Long
REV411014,APP30429596,approved,"All documents verified, cleared for activation.",2025-04-13 08:55:42,Robin Coleman
REV317365,APP53142095,Approved,"KYC matches, no red flags.",09-20-2025,James Barrett
REV135347,APP94319614,Approved,"KYC matches, no red flags.",2025-06-17 02:16:57,Donna Long
REV638681,APP44740927,APPROVED,Approved after manual PAN check.,11-15-2025,Robin Coleman
REV131126,APP52094927,Approved,"All documents verified, cleared for activation.",17/01/2025,Alisha Duffy
REV962337,APP09891778,approved,Approved after manual PAN check.,09-19-2025,Donna Long
REV898332,APP66741713,approved,"KYC matches, no red flags.",2025-09-25,Robin Coleman
REV639993,APP23159430,APPROVED,Approved after manual PAN check.,2025-03-13 14:11:08,Jose White
REV747995,APP29083024,approved,"All documents verified, cleared for activation.",2025-09-23,Catherine James
REV751619,APP35771750,approved,"KYC matches, no red flags.",2025-11-24 07:57:14,Grant Glass
REV893103,APP62446687,APPROVED,"KYC matches, no red flags.",07-21-2025,Lance Mitchell MD
REV268260,APP53681963,approved,,06-29-2026,Jose White
REV124777,APP98733340,Approved,Approved after manual PAN check.,2025-11-08,Robin Coleman
REV155010,APP10512713,Approved,Approved after manual PAN check.,2025-02-17,Catherine James
REV283353,APP77754673,APPROVED,Approved after manual PAN check.,25/12/2025,Jose White
REV848122,APP00440799,Approved,"All documents verified, cleared for activation.",2025-03-13 05:57:53,Jose White
REV725806,APP39271163,APPROVED,,21/07/2025,Donna Long
REV066450,APP36327783,APPROVED,"KYC matches, no red flags.",2026-02-15 07:00:31,James Barrett
REV139399,APP72234014,APPROVED,Approved after manual PAN check.,01/12/2025,Grant Glass
REV742178,APP42812588,approved,,2026-04-09,Jose White
REV201042,APP95774771,Approved,,2025-05-25,Donna Long
REV405409,APP43311424,approved,Approved after manual PAN check.,2025-05-19 00:46:19,Catherine James
REV331239,APP31675842,Approved,Approved after manual PAN check.,2025-04-01,Alisha Duffy
