customer_id,mobile_number,email,full_name,created_date,status
CUSVD64603146,915471195916,tara_juarez@outlook.com,Tara Juarez,22-Oct-2025,Lead
CUSLN19130313,,,Linda Beard,2026-03-01,In-Progress
CUSWJ90509656,8007272081,,Heidi Levine,20-Oct-2025,activated
CUSNI31314376,25926 67503,summer_hayden@rediffmail.com,Summer Hayden,01-Jul-2025,ACTIVATED
CUSNA85261068,,jeffrey580@gmail.com,Jeffrey Durham,2025-07-23 08:36:50,ACTIVATED
CUSXK49597958,+91-1146277208,robyn768@gmail.com,Robyn Dunn,01-04-2026,activated
CUSBO74815324,18085 54206,isabel.villa@outlook.com,Isabel Villa,29-Jan-2025,activated
CUSZP95885967,915163158321,connie540@yahoo.com,Connie Herrera,11-12-2025,lead
CUSCP65240415,+91-4842199330,karen.newman@outlook.com,Karen Newman,21/05/2025,ACTIVATED
CUSRS04542185,20922 57090,edwin_huang@yahoo.com,Edwin Huang,23/07/2025,ACTIVATED
CUSAR65882890,+91 76262-40195,linda451@example.net,Linda Reyes,2025-06-28,Rejected
CUSMW99306576,75034 36285,carlos_richard@rediffmail.com,Carlos Richard,28-Mar-2025,REJECTED
CUSSC64566329,83171 27507,,Caitlin Cowan,24/06/2026,lead 
CUSOA22581401,00442816458,mario_nunezgmail.com,Mario Nunez,17-Jun-2026,ACTIVATED
CUSIO35862131,80988 65985,marc_lam@yahoo.com,Marc Lam,2025-05-28 14:55:55,ACTIVATED
CUSXX31717866,+91-4418714877,mariah.frost@outlook.com,Mariah Frost,06/01/2025,In-Progress
CUSZK73781561,+91-1387314031,summer.luna@yahoo.com,Summer Luna,2025-02-05 11:28:04,activated
CUSQQ19628419,917923218395,brianna539@gmail.com,Brianna Russell,08-28-2025,ACTIVATED
CUSYP13631159,+91 17808-85576,katrina.grant@example.net,Katrina Grant,2025-11-28 22:18:26,ACTIVATED
CUSPM15744965,910040930454,corey_flynn@gmail.com,Corey Flynn,2025-12-30,activated
CUSAN23647483,+91 14623-51182,latoya.hart@example.net,Latoya Hart,2025-03-11,ACTIVATED
CUSNN32245778,+91 63829-88524,emma_jacobson@outlook.com,EMMA JACOBSON,15/05/2026,Activated
CUSRG57083682,06699727367,leah_romero@example.net,Leah Romero,2025-06-05,Activated
CUSZC27439246,+91-9944255228,jocelyn72@gmail.com,Jocelyn Franklin,04-25-2025,LEAD
CUSJC20939749,+91 77851-45549,bryan718@outlook.com,Bryan Bentley,2026-03-23 10:26:05,Activated
CUSSY22377504,4489684604,,Vicki Briggs,14/10/2025,activated
CUSWU21597838,79694 11393,mercedes.joyce@gmail.com,Mercedes Joyce,08-Jul-2025,approved
CUSTH30215736,918778579727,meghan_baird@rediffmail.com,Meghan Baird,11-02-2025,in progress
CUSVL74537401,+91-5643206593,jon804@yahoo.com,Jon Fuentes,2025-07-29 23:48:57,Activated
CUSQJ34800226,+91-5482987819,marissa.powell@gmail.com,Marissa Powell,09/07/2025,Activated
CUSFB80500985,35410 73720,andrew.phelpsoutlook.com,  Andrew Phelps  ,10-02-2025,ACTIVATED
CUSQN52083581,08084840560,deborah600@outlook.com,DEBORAH GREGORY,2026-04-15,approved
CUSXC19305906,+91-7349090047,levi827@example.net,Levi Nichols,2025-07-11 21:53:10,APPROVED
CUSTR97805501,917051210753,kellie_flores@outlook.com,kellie flores,2025-04-30,activated
,3923087521,william913@outlook.com,William Mercado,2026-01-30,lead
CUSGI63318093,7171052072,jordan.kent@yahoo.com,Jordan Kent,04/03/2026,in progress
CUSSO53995431,6981421859,yesenia_roberson@yahoo.com,  Yesenia Roberson  ,2025-12-10,activated
CUSDR88756369,9969788214,claudia_rowe@rediffmail.com,Claudia Rowe,2025-08-15,pending review
CUSPN12386901,+91-5243490878,latasha.trevino@example.net,Latasha Trevino,24/01/2025,pending review
CUSGI16288026,,,Devin Durham,2025-05-21, Lead
CUSXJ24006157,+91 75147-43974,jake474@gmail.com,  Jake Wright  ,2025-09-01 21:21:41,Activated
CUSBW94734893,+91-0834104929,blake933@yahoo.com,Blake Andrade,2026-04-09 09:02:47,Pending review
CUSHS68974537,3192743126,gregory.crawford@outlook.com ,Gregory Crawford,2026-06-30 02:16:49,Activated
CUSGR32588076,5366121123,mike.mueller@example.net,Mike Mueller,03-11-2025,Activated
CUSNW59458702,+91-4006741586,denise_watson@rediffmail.com,Denise Watson,10-Jan-2025,activated
CUSJE73714708,+91-9605673030,,Jeff Valencia,2025-03-21,ACTIVATED
CUSMB00040839,6089558837,,Yvette Mcclure,01-06-2026,Activated
CUSUJ40505028,6159973402,tara_stuart@gmail.com,Tara Stuart,09/09/2025,pending review
CUSMP12875076,04686332136,erika.cook@rediffmail.com,ERIKA COOK,2025-11-29 17:29:20,Lead
CUSEO92605113,05772827210,caitlin_cooley@yahoo.com,Caitlin Cooley,2025-02-06,REJECTED
CUSAD17395366,+91 41927-00665,martha_humphrey@rediffmail.com,MARTHA HUMPHREY,20-May-2025,In Progress
CUSVC49078725,09093757707,levi_robles@outlook.com,Levi Robles,2026-01-21 12:37:44,ACTIVATED
CUSEV51247412,+91 26999-84508,loretta268@example.net,Loretta Stephens,19-Jan-2026,activated
CUSYQ47848605,06660297294,ernest_ford@example.net,Ernest Ford,25-Jun-2026,Activated
CUSGP06263560,8874224242,alec146@gmail.com,Alec Montgomery,08-Jan-2025,APPROVED
CUSUO42421987,00884636455,audrey62@rediffmail.com,Audrey Dean,24-May-2026,In-Progress
CUSHC14740426,05051038133,janice_burke@example.net,Janice Burke,28/04/2025,Pending Review
CUSIT29234671,917430766740,adrienne302@rediffmail.com,Adrienne Beltran,29-May-2025,activated
CUSVA37220900,+91-2840816982,jon.banks@outlook.com,Jon Banks,2025-03-05,Pending Review
CUSEP47413841,+91-8428773824,dawn_sloan@rediffmail.com,Dawn Sloan,2026-04-01 17:03:39,ACTIVATED
CUSZP22745177,+91 53114-12331,meghan.casey@yahoo.com,Meghan Casey,12-Jun-2026,activated
CUSCM70216554,+91 33693-41847,krystal_spears@outlook.com,KRYSTAL SPEARS,03-Jun-2025,Rejected
CUSEG09899176,+91 30869-59633,gina_conley@rediffmail.com,GINA CONLEY,2025-06-25 16:38:44,Pending Review
CUSTN80916202,9400913092,tony93@example.net,Tony Jacobs,2025-02-28,pending review
CUSGH29773205,3716324492,betty_ewing@example.net,Betty Ewing,06-22-2025,rejected
CUSKL10640797,05427344979,marcia276@example.net,Marcia Bray,13-Aug-2025,Activated
CUSKA91629077,910996627250,alex_mayo@gmail.com,ALEX MAYO,2025-11-27 21:13:05,ACTIVATED
CUSVG66154598,+91 41802-88252,elijah44@yahoo.com,Elijah Kemp,2025-08-08,activated
CUSUL87493203,70375 57854,devon_richard@gmail.com,Devon Richard,2025-03-19,Activated
CUSCE18033974,25039 26142,paul_ali@rediffmail.com,Paul Ali,2026-01-09 16:45:15,activated
CUSLJ22817108,,spencer_sparks@example.net,Spencer Sparks,2026-05-26 23:51:49,ACTIVATED
CUSFW26530601,7868800230,shannon255@gmail.com,Shannon Love,12-01-2025,activated
CUSUD31080336,0262285818,charles_hebert@yahoo.com,CHARLES HEBERT,2025-02-20,lead
CUSMU97189241,05715099768,alicia381@example.net,ALICIA HAYES,2026-06-20,Activated
CUSVP48190604,914705649717,dave323@outlook.com,Dave Hicks,13/02/2026,Activated
CUSCP73539411,58758 62857,guy_thompson@gmail.com,Guy Thompson,02-21-2026,Activated
CUSAU22181341,1236245276,mikayla_burgess@outlook.com,mikayla burgess,13/05/2026,activated
CUSYM49331637,17798 27080,kari_bradford@rediffmail.com,Kari Bradford,01-27-2026,ACTIVATED
CUSJB03211245,08441851996,jonathan_anderson@yahoo.com,Jonathan Anderson,2025-02-14,Activated
CUSCH82886489,+91-0096768395,jenny_hendricks@example.net,Jenny Hendricks,2025-12-17,Lead
CUSAA38008906,+91 84136-10590,tara488outlook.com,Tara Silva,18/05/2026,Approved
CUSPO03781010,4160990975,kim946@example.net,Kim Dawson,03-20-2025,activated
CUSWT42994321,+91-9273073937,tyler.watkins@yahoo.com,Tyler Watkins,01/04/2026,Activated
CUSEH79648344,66991 67224,jacqueline11@rediffmail.com,  Jacqueline Shannon  ,2026-02-14 14:29:38,ACTIVATED
CUSOZ82113591,5948292984,cory224@gmail.com,Cory Jarvis,27/02/2025,Activated
CUSWL72366941,+91 71068-51650,shari_rogers@yahoo.com,SHARI ROGERS,08-28-2025,in progress
CUSOM06824239,3299983918,dawn395@gmail.com,Dawn Wise,2025-09-16 19:09:21,Activated
CUSBN04509646,18638 18730,kristina_guerrero@example.net,KRISTINA GUERRERO,2026-02-06,APPROVED
CUSAK15638366,916949199785,adrian_daniel@gmail.com,Adrian Daniel,02-Jun-2025,activated
CUSKO14973103,67741 86256,herbert307@rediffmail.com,Herbert Hodges,06-09-2025,activated
CUSNE32986188,+91 12470-43124,leroy_armstrong@outlook.com,Leroy Armstrong,03-Oct-2025,ACTIVATED
CUSCT32654346,918722122611,lauren_simpson@example.net,Lauren Simpson,2025-01-16,Approved
CUSWA93771004,0698477596,sean.lewis@rediffmail.com,SEAN LEWIS,30-Dec-2025,Activated
CUSJO96493826,8336736140,diana922@gmail.com,DIANA CROSS,02-17-2025,activated
CUSWG93371986,+91 46548-19322,herbert_davila@rediffmail.com,  Herbert Davila  ,18/05/2026,ACTIVATED
CUSXH51777842,8787119674,,Joseph Clarke,25/01/2025,ACTIVATED
CUSSG66999558,5716730327,leon_mcintyreexample.net,  Leon Mcintyre  ,22/04/2025,activated
CUSQQ81078378,00002666047,cassie.saunders@outlook.com,Cassie Saunders,2025-01-04,in progress
CUSAC46417791,+91-3596813676,jose_harrell@rediffmail.com,Jose Harrell,22-Jan-2026,IN PROGRESS
CUSXQ04219408,+91-6166137147,oscar517@yahoo.com,Oscar Hatfield,30/05/2025,IN PROGRESS
CUSPS51995508,2815706625,hannah.sweeney@outlook.com,  Hannah Sweeney  ,26/11/2025,ACTIVATED
CUSCF32956342,206165812,hannah_barrera@outlook.com,hannah barrera,09-16-2025,ACTIVATED
CUSKE92968772,+91 66277-28640,alejandra221@gmail.com ,alejandra mitchell,27-Oct-2025,Activated
CUSXG23519609,+91-5814791225,kristie_garcia@example.net,  Kristie Garcia  ,08-01-2025,activated
CUSKK38591206,04704722145,joy_crosby@rediffmail.com,  Joy Crosby  ,2025-02-03,lead 
CUSZL42029160,+91-1939794897,arthur_greene@gmail.com,Arthur Greene,14/03/2025,Pending review
CUSSN61736377,40305 06276,colton.diaz@gmail.com,Colton Diaz,09/12/2025,Pending Review
CUSJJ89753396,06982997699,roberta_chase@gmail.com,Roberta Chase,20-Aug-2025,activated
CUSUV05554232,8649133161,leroy59@rediffmail.com,Leroy Mathis,14-Sep-2025,activated
CUSXI12988618,69010 79237,nathan.everett@rediffmail.com,Nathan Everett,2026-03-22,Activated
CUSSN82772881,911961159408,glenda_valentine@example.net,Glenda Valentine,06-Sep-2025,activated
CUSDI30966194,+91-4873272901,ronnie.avery@gmail.com,Ronnie Avery,2025-06-07,In Progress
CUSJU90232961,0861890787,linda751@outlook.com,Linda Lucero,2025-02-15 10:13:53,ACTIVATED
CUSGM91006794,+91 66820-40529,marc_davies@rediffmail.com,Marc Davies,20/06/2026,pending review
CUSUR54062956,9160897902,william_chapman@rediffmail.com,william chapman,22-Jun-2025,Pending review
CUSYS83606370,65154 14238,martha895@outlook.com,Martha Reynolds,24/12/2025,Activated
CUSFL49052813,16535 48119,harold.braun@gmail.com ,Harold Braun,28/11/2025,IN PROGRESS
CUSWJ45202904,+91-7771598689,stacy974@yahoo.com,Stacy Mcfarland,26/01/2026,Pending Review
CUSEX43562825,06301451649,martha88@rediffmail.com,Martha  Payne,25-Mar-2026,Activated
CUSIY71394733,+91-0979113400,,albert knapp,30/11/2025,in progress
CUSTF03266421,1583776749,karl.nunez@gmail.com,Karl Nunez,2026-03-14,ACTIVATED
CUSFQ45004195,66170 61668,phillip_bender@outlook.com,Phillip Bender,17/02/2025,activated
CUSBL24089623,0082245025,marcus_jackson@yahoo.com,Marcus Jackson,09/03/2026,activated
CUSEI82477339,9127593955,jake.humphrey@yahoo.com,jake humphrey,11-26-2025,activated
CUSEF10789213,,,Cameron Yates,2025-01-13 06:22:42,LEAD
CUSVE11870878,07165670986,joyce_sampson@gmail.com,joyce sampson,02-Jul-2025,Activated
CUSOA09363646,1133956322,andrea207@example.net,Andrea Santiago,06-Jul-2025,ACTIVATED
CUSAT62362391,+91 48552-56870,cristina.fitzpatrick@outlook.com ,Cristina Fitzpatrick,27/02/2025,ACTIVATED
CUSGB51849309,12095 97338,alec.shah@outlook.com,Alec Shah,2025-09-16 22:15:14,IN PROGRESS
CUSWW07508604,39891 85812,jenny13@example.net,Jenny Davila,31-Oct-2025,Pending review
CUSVM28761453,+91 24617-88269,deborah_potts@example.net,Deborah Potts,27/01/2025,Approved
CUSYS66447770,911956414501,grant.mendez@gmail.com,Grant Mendez,2026-04-21,in progress
CUSAV90874064,1801704622,ivan96@gmail.com,Ivan Choi,04-29-2025,ACTIVATED
CUSDM39180732,08846606124,laurie.diaz@outlook.com,Laurie Diaz,2025-11-26 11:48:14,ACTIVATED
CUSLQ01544751,8480020328,morgan.graves@yahoo.com,Morgan Graves,2026-06-22,ACTIVATED
CUSDW38852158,03517 44401,gabriela972@rediffmail.com,Gabriela Oliver,06-Apr-2025,REJECTED
CUSOG63533427,+91-9961950235,sonya875@example.net,Sonya Gilmore,29-Jul-2025,In Progress
CUSLH25369732,,,  Sheryl Gordon  ,03-Apr-2025,LEAD
CUSTY27722144,7516254712,kylie700@outlook.com,Kylie Ali,2026-05-04 05:45:02,activated
CUSOL89265835,+91 85606-94568,howard602@outlook.com,Howard Quinn,15-Sep-2025,ACTIVATED
,+91-1214557160,mathew924@gmail.com,Mathew Norton,17/12/2025, Lead
CUSMV41411159,919040983665,eugene_chapman@yahoo.com,Eugene Chapman,2026-05-30 08:04:06,activated
CUSRM78865385,9634289876,parker981@outlook.com,Parker Nunez,03-18-2026,Activated
CUSUR45228232,+91-9799349657,ralph.pace@yahoo.com,Ralph Pace,29-Apr-2025,Activated
CUSDF25953278,+91 87339-50047,shawna_fields@yahoo.com,Shawna Fields,25/04/2026,activated
CUSNT29189135,3648057935,philip_lutz@outlook.com,Philip  Lutz,2025-05-04,Pending Review
CUSWL76078368,918346916273,karen.weeks@gmail.com,Karen Weeks,2025-12-03,Activated
CUSUK86985687,+91-9568808596,danielle.reese@example.net,danielle reese,29-Jul-2025,ACTIVATED
CUSJK91088398,7187072867,melissa348@example.net,Melissa Rich,29-Jun-2025,activated
CUSSQ81050898,6723369351,nathan_blakegmail.com,Nathan Blake,22/11/2025,Activated
CUSSP21716650,+91-3541092227,tara82@gmail.com,Tara Maxwell,17/08/2025,lead
CUSFW04210202,4105648149,mason_drake@outlook.com,Mason Drake,2025-10-13 13:27:44,activated
CUSAJ95319210,+91 71977-98053,april_chambers@gmail.com,April  Chambers,18/06/2025,APPROVED
CUSHN37313322,6535474884,cody_coffey@example.net,Cody Coffey,22-May-2025,activated
CUSWV34907282,61533 99613,frank417@yahoo.com,Frank Marshall,05-Jan-2026,ACTIVATED
CUSIY08288772,19110 54412,sergio_khan@yahoo.com,Sergio Khan,2025-09-17 19:50:32,in progress
CUSDO73763097,910979785500,douglas_stein@rediffmail.com,Douglas Stein,14/11/2025,Activated
CUSJK24316340,+91-5918574482,derek_daniel@gmail.com,Derek Daniel,07-May-2026,approved
CUSGR67207190,+91-2208958090,anna.gallagher@gmail.com,Anna Gallagher,01-23-2026,ACTIVATED
CUSQG40806392,6212999445,abigail.avila@gmail.com,Abigail Avila,02-Apr-2025,ACTIVATED
CUSFA83128204,911244565868,kari.meza@yahoo.com,KARI MEZA,2026-01-01,pending review
CUSPH18475061,911487842327,tricia991@yahoo.com,Tricia Fernandez,06-14-2025,lead 
CUSJI88062207,3721329016,karen.davila@rediffmail.com,Karen Davila,2025-05-13 02:11:33,activated
CUSEI64616150,02003390908,mathew_escobar@gmail.com,Mathew Escobar,06-22-2026,lead
CUSUX17147426,9193725648,,Mario Lynn,30/12/2025,Pending Review
CUSOW38252129,6468677524,karl_maynard@outlook.com,KARL MAYNARD,26/01/2026,activated
CUSRT78051725,+91-9576112932,cameron420@outlook.com,Cameron Boone,2026-06-05,rejected
CUSGS40875140,,,Spencer Jennings,01-05-2025, Lead
CUSVM23950595,+91 14536-56000,preston378@outlook.com,Preston Owens,11-Jan-2026,IN PROGRESS
CUSZP85749110,4187939789,paige_weeks@yahoo.com,Paige Weeks,2026-03-19 19:57:04,ACTIVATED
CUSXH55799915,5123434407,frederick97@gmail.com,Frederick Mcgrath,2026-02-10 21:14:36,ACTIVATED
CUSOI10745254,+91 85511-08030,casey_richardson@yahoo.com,Casey  Richardson,28-May-2026,Activated
CUSTZ81502121,+91-9675344756,sheena.lopez@gmail.com,sheena lopez,15-Aug-2025,Approved
CUSMQ42819257,13183 73413,francis612@outlook.com,Francis Johnston,01-11-2026,REJECTED
CUSQV61940630,98865 86326,sergio.peterson@gmail.com,Sergio Peterson,2025-09-25,REJECTED
CUSJY44697894,0019768933,zoe126@yahoo.com,Zoe Whitney,2025-06-28 21:28:40,ACTIVATED
CUSLH67828275,9810513146,herbert.hinton@gmail.com,Herbert Hinton,2026-05-23 16:55:46,Activated
CUSAG49354921,06991329357,traci_gay@rediffmail.com,  Traci Gay  ,10-Apr-2026,ACTIVATED
CUSHT39717059,913672868112,manuel746@example.net,Manuel Gill,05-16-2026,activated
CUSBA02531292,0958040146,bryan523@example.net,Bryan Mathis,11-Mar-2025,Activated
CUSDH61090489,+91 78309-11218,gilbert29@gmail.com,Gilbert  Mcdonald,17-Oct-2025,pending review
CUSZO59461060,67691 23579,rita.reyes@rediffmail.com,Rita Reyes,06/03/2025,ACTIVATED
CUSFX27676994,6397640782,courtney_collins@gmail.com,courtney collins,18-Sep-2025,activated
CUSQG05075508,03784 67970,franklin.shelton@rediffmail.com,franklin shelton,2025-06-24,ACTIVATED
CUSVU15388824,0404333353,antonio.conway@gmail.com,  Antonio Conway  ,15-Jun-2026,ACTIVATED
CUSOB99786318,+91-1738685590,betty587@rediffmail.com,Betty Hill,2025-01-03,lead
CUSDT15752295,00367486756,michaela_greer@outlook.com,Michaela Greer,2025-10-21,activated
CUSUR71324469,07737565792,sheena_miles@outlook.com,Sheena Miles,29-May-2026,LEAD
CUSLE52312021,914497470002,terry.duffy@outlook.com,Terry Duffy,2025-07-12 04:15:07,Activated
CUSPE61084563,1265088997,isaac766@gmail.com,isaac allison,2026-02-17,activated
CUSIT70821776,1112771070,isaac.mcgee@rediffmail.com,isaac mcgee,08/04/2025,Activated
CUSTI94269154,919944739188,carmen_wood@outlook.com,Carmen Wood,2025-02-08 08:16:28,Lead
CUSYV33177052,+91 72585-44285,noah632@yahoo.com,Noah Sanford,24-Jan-2026,IN PROGRESS
CUSLX60259222,+91 42123-09407,paula_novak@gmail.com,paula novak,2026-01-24,activated
CUSJN87298020,+91-1342045781,roy_key@outlook.com,Roy Key,02-11-2025,activated
CUSDQ73798121,910386330334,karl.joseph@example.net,Karl Joseph,2026-03-01 03:12:50,lead
CUSVH57595828,+91-7978912488,alison483@rediffmail.com,Alison Vazquez,2026-04-06,ACTIVATED
CUSJE01455616,+91-8683390198,joann.cannon@outlook.com,Joann Cannon,06-09-2025,Activated
CUSZB43413571,14762 07347,carol.cherry@gmail.com,carol cherry,2026-02-14 06:54:34,Activated
CUSAN98365939,17416 40121,toni_newman@rediffmail.com,TONI NEWMAN,2026-02-28 18:23:26,lead 
CUSGX30393758,7099449571,stacey451@yahoo.com,Stacey Nichols,2025-04-28,Activated
CUSSB24351729,0655553906,peter.nichols@outlook.com,Peter Nichols,2025-08-29 16:29:34,Pending Review
CUSZJ24598947,+91 58628-53233,vincent902@gmail.com,Vincent Stafford,12-24-2025,Activated
CUSUH20539787,8322012560,lisa.rogersgmail.com,lisa rogers,27-Apr-2025,ACTIVATED
CUSTJ12221988,919308989309,terry75@gmail.com,Terry Decker,24-Feb-2025,Activated
CUSPB36353004,82807 53594,francisco132@gmail.com,Francisco Thomas,14/07/2025,Activated
CUSOZ06294204,+91-1205144984,marilyn922outlook.com,Marilyn Ochoa,2025-09-25,Activated
CUSGC38440340,01638154320,micheal_copeland@outlook.com,Micheal Copeland,2026-03-27 22:26:17, Lead
CUSCZ80666632,65275 38363,kim_vasquez@outlook.com,Kim Vasquez,2025-07-31,Approved
CUSRQ88600000,15076 52335,mindy_proctor@rediffmail.com,MINDY PROCTOR,08-03-2025,Activated
CUSPS26199062,+91 74313-29121,clarence421@rediffmail.com,Clarence Spence,2025-05-23,ACTIVATED
CUSYZ77991547,06732370984,cristina_cooke@yahoo.com,Cristina Cooke,06/05/2025,Lead
CUSKW62066610,911889347731,brad_obrien@rediffmail.com,Brad Obrien,2025-01-22 12:17:04,Activated
CUSRY47884300,+91 53532-44492,eugene862@yahoo.com,Eugene Pennington,2026-02-15,ACTIVATED
CUSXX75979539,4415051997,anna_bartlett@rediffmail.com,Anna Bartlett,15-Apr-2026,LEAD
CUSXP64705452,12918 73287,monique846@gmail.com,Monique Orozco,05/09/2025,Lead
CUSCA45681970,2129171476,krystal_osborne@gmail.com,Krystal Osborne,2026-05-16 00:00:53,LEAD
CUSTD99213534,07750884949,melissa.stevens@rediffmail.com,Melissa Stevens,2026-01-29 01:45:51,activated
CUSUM38167428,47438 94752,spencer171@outlook.com,spencer bray,31-Mar-2026,Activated
CUSDW91376087,6864348089,robin_shaffer@yahoo.com,Robin Shaffer,11-07-2025,pending review
CUSUS50078733,73987 33636,rhonda_may@rediffmail.com,Rhonda  May,14/03/2026,Pending Review
CUSOK66195261,+91 89046-27061,whitney243@gmail.com,Whitney Wilkerson,12/07/2025,rejected
CUSTW97246898,06908220137,belinda829@gmail.com,Belinda Crosby,2025-02-05,approved
CUSMS47395003,03230241026,theresa.neal@rediffmail.com,Theresa Neal,06/04/2025,Activated
CUSDT42171171,+91 82433-26846,allison.ho@rediffmail.com,Allison Ho,06-19-2025,lead 
  ,+91 87784-19022,walter_byrd@yahoo.com,Walter Byrd,03-07-2026,lead
CUSIK99899695,08010044064,dale.golden@outlook.com ,Dale Golden,2025-02-03,Lead
CUSRF46317520,1266912153,ariel_gill@rediffmail.com,Ariel Gill,02-Jan-2026,activated
CUSKR62623762,917424416586,judith.copeland@outlook.com,Judith Copeland,25-Jul-2025,approved
CUSKJ70151459,82222 40053,penny_lowe@outlook.com,Penny Lowe,2025-01-11 10:11:55,Activated
CUSIV20606678,2379948011,sherri689@yahoo.com,SHERRI IBARRA,25-Jan-2025,In Progress
CUSZP81059390,0214929078,clayton_meadows@yahoo.com ,Clayton Meadows,30-Jan-2025,activated
CUSJH04320611,7965084337,deborah356@example.net,Deborah Rogers,2026-06-09 23:31:39,ACTIVATED
CUSRC15054410,1771655876,nicole.mendez@example.net,Nicole Mendez,11-11-2025,Pending Review
CUSLF86044099,+91-8516886204,kimberly24@outlook.com,  Kimberly Shelton  ,07-11-2025,activated
CUSKO04300411,5267497603,lauren.parker@yahoo.com,Lauren Parker,28-Jun-2025,APPROVED
CUSDM79850211,04634000609,isabella.torres@gmail.com,  Isabella Torres  ,03-28-2026,approved
CUSNM49406350,42813 07468,victoria_mooney@outlook.com,Victoria Mooney,11-Jul-2025,lead
CUSKZ80455377,,,Stephen Smith,14-Jun-2025, Lead
CUSBR09623344,+91-3333787335,chloe.finley@example.net,Chloe Finley,18-Jul-2025,activated
